訂單號	組別	員工號	訂單工段序號	工段序號	越文名稱	其它名稱	IE秒數	數量	生產日期
BTH1-217	BL23	B5017	040-5618	5618	may daây thun vaøo lai 		51	350	2011/12/14 上午 12:00:00
BTH1-217	BL23	B5017	041-5619	5619	VS4C lai loùt 		37	350	2011/12/14 上午 12:00:00
BTH1-217	BL23	98006	042-5620	5620	"may mí 1/4"" lai loùt "		45	330	2011/12/14 上午 12:00:00
BTH1-217	BL23	50537	043-5621	5621	uõi gaâp lai + LD		39	340	2011/12/14 上午 12:00:00
BTH1-217	BL23	B4019	044-5622	5622	may noái lai 		13	320	2011/12/14 上午 12:00:00
BTH1-217	BL23	B5008	045-5623	5623	may raùp lai *2		53	290	2011/12/14 上午 12:00:00
BTH1-217	BL23	B5008	046-5624	5624	"mí 1/16"" lai *2"		52	290	2011/12/14 上午 12:00:00
BTH1-217	BL23	B3016	047-5625	5625	"mí 3/4"" lai *2"		99	330	2011/12/14 上午 12:00:00
BTH1-217	BL23	B4019	048-5626	5626	VS5C söôøn ngoaøi 		50	330	2011/12/14 上午 12:00:00
BTH1-217	BL23	B8006	049-5627	5627	chaïy kansai söôøn ngoaøi 		62	340	2011/12/14 上午 12:00:00
BTH1-217	BL23	B7010	050-5628	5628	VS raùp ñaùy sau 		35	330	2011/12/14 上午 12:00:00
BTH1-217	BL23	B8006	051-5629	5629	chaïy kansai ñaùy sau 		43	340	2011/12/14 上午 12:00:00
BTH1-217	BL23	B4019	052-5630	5630	VS5C söôøn trong *2		43	330	2011/12/14 上午 12:00:00
BTH1-217	BL23	50696	053-5631	5631	tra löng +  may daây 		99	330	2011/12/14 上午 12:00:00
BTH1-217	BL23	98006	054-5632	5632	ñính coá ñònh thun vaøo löng 		63	330	2011/12/14 上午 12:00:00
BTH1-217	BL23	9C007	055-5633	5633	may nhaõn chính +  size vaøo löng 		23	350	2011/12/14 上午 12:00:00
BTH1-217	BL23	83046	056-5634	5634	chaïy kansai löng 		196	330	2011/12/14 上午 12:00:00
BTH1-217	BL23	B6044	057-5635	5635	löôïc nhaõn TP + nhaõn giaët + maõ vaïch 		14	350	2011/12/14 上午 12:00:00
BTH1-217	BL23	B5013	058-5636	5636	Vs4C ñuùp loùt löng 		81	330	2011/12/14 上午 12:00:00
BTH1-217	BL23	B6044	059-5637	5637	gaén nhaõn TP + nhaõn giaët + nhaõn maõ vaïch 		14	350	2011/12/14 上午 12:00:00
BTH1-217	BL23	50537	060-5638	5638	uõi tuùi nhoû trong + uõi gaáp tuùi 		23	340	2011/12/14 上午 12:00:00
BTH1-217	BL23	51336	061-5639	5639	löôïc chæ löng 		41	400	2011/12/14 上午 12:00:00
BTH1-217	BL23	51187	062-5640	5640	caét daây trang trí löng 		5	350	2011/12/14 上午 12:00:00
BTH1-217	BL23	51924	063-5641	5641	LD naép tuùi +  goït 		13.5	400	2011/12/14 上午 12:00:00
BTH1-217	BL23	98014	064-5642	5642	uõi keo baget 		12	350	2011/12/14 上午 12:00:00
BTH1-217	BL23	B4019	065-5643	5643	LD may lai *2		12	280	2011/12/14 上午 12:00:00
BTH1-217	BL23	B5017	066-5644	5644	may noái thun lai *2		16	350	2011/12/14 上午 12:00:00
BTH1-217	BL23	98006	067-5645	5645	may noái thun löng *2		16	330	2011/12/14 上午 12:00:00
BTH1-217	BL23	B7010	068-5646	5646	"mí 2 kim 1/4"" söôøn trong *2"		42	330	2011/12/14 上午 12:00:00
ABK1-166	BL25	B5003	001-4899	4899	"may mieäng tuùi + mí 1/16"" , LD baám "			450	2011/12/15 上午 12:00:00
ABK1-166	BL25	B9008	002-4759	4759	löôïc tuùi vaøo löng + söôøn + ñính tuùi 			450	2011/12/15 上午 12:00:00
ABK1-166	BL25	BC007	003-4723	4723	"mí 2 kim 1/4"" mieäng tuùi tröôùc "			450	2011/12/15 上午 12:00:00
ABK1-166	BL25	51752	004-5356	5356	VS5C bao loùt tuùi *2			460	2011/12/15 上午 12:00:00
ABK1-166	BL25	51752	005-5626	5626	VS5C söôøn ngoaøi 			460	2011/12/15 上午 12:00:00
ABK1-166	BL25	B5024	006-5630	5630	VS5C söôøn trong *2			450	2011/12/15 上午 12:00:00
ABK1-166	BL25	B5024	007-5628	5628	VS raùp ñaùy sau 			450	2011/12/15 上午 12:00:00
ABK1-166	BL25	B5015	008-5633	5633	may nhaõn chính +  size vaøo löng 			450	2011/12/15 上午 12:00:00
ABK1-166	BL25	B5030	009-5636	5636	Vs4C ñuùp loùt löng 			450	2011/12/15 上午 12:00:00
ABK1-166	BL25	B5035	010-5645	5645	may noái thun löng *2			450	2011/12/15 上午 12:00:00
ABK1-166	BL25	B9067	011-5617	5617	LD thun löng + caét 			460	2011/12/15 上午 12:00:00
ABK1-166	BL25	B9067	012-5615	5615	uûi phaø hôi thun löng 			460	2011/12/15 上午 12:00:00
ABK1-166	BL25	B5023	013-5621	5621	uõi gaâp lai + LD			450	2011/12/15 上午 12:00:00
ABK1-166	BL25	B8017	014-5625	5625	"mí 3/4"" lai *2"			450	2011/12/15 上午 12:00:00
ABK1-166	BL25	BC007	015-4774	4774	uûi tuùi TP *2			450	2011/12/15 上午 12:00:00
ABK1-166	BL25	B9067	016-5770	5770	ld do cat day luong lung 			460	2011/12/15 上午 12:00:00
ABK1-166	BL25	B6039	017-5771	5771	luong day lung 			450	2011/12/15 上午 12:00:00
ABK1-166	BL25	B5051	018-5769	5769	"mi 2 kim 1/4"" day truoc + day sau "			450	2011/12/15 上午 12:00:00
ABK1-166	BL25	B6039	019-5772	5772	khao 2 dau day luong 			450	2011/12/15 上午 12:00:00
ABK1-166	BL25	B5006	020-6086	6086	dinh 4 diem thun			220	2011/12/15 上午 12:00:00
ABK1-166	BL25	B5002	020-6086	6086	dinh 4 diem thun			220	2011/12/15 上午 12:00:00
ABK1-166	BL25	B5051	021-6088	6088	dinh co dinh mieng tui 			450	2011/12/15 上午 12:00:00
ABK1-166	BL25	B5023	022-6089	6089	ui keo mieng tui 			450	2011/12/15 上午 12:00:00
ABK1-166	BL25	B5006	023-6091	6091	Tra lung thun + LD khuy 			220	2011/12/15 上午 12:00:00
ABK1-166	BL25	B5002	023-6091	6091	Tra lung thun + LD khuy 			220	2011/12/15 上午 12:00:00
ABK1-166	BL25	B5030	024-5775	5775	LD dap tui TT + bao tui + got *2			430	2011/12/15 上午 12:00:00
ABK1-166	BL25	B5005	025-5095	5095	LD ta2 lai trong  *2			450	2011/12/15 上午 12:00:00
ABK1-166	BL25	B5035	026-6111	6111	ñính ñaàu chæ VS taø 			450	2011/12/15 上午 12:00:00
ABK1-166	BL25	B5005	027-6384	6384	mí 2 kim 1/4 bao tuùi TT *2			450	2011/12/15 上午 12:00:00
ABK1-166	BL25	B7085	028-6385	6385	ñính bo thun 			200	2011/12/15 上午 12:00:00
ABK1-166	BL25	B9062	028-6385	6385	ñính bo thun 			180	2011/12/15 上午 12:00:00
ABK1-166	BL25	B5035	029-6387	6387	coá ñònh daây vaøo neïp 			450	2011/12/15 上午 12:00:00
ABK1-166	BL25	B5023	030-6388	6388	uõi 1 ñoaïn söôøn 			450	2011/12/15 上午 12:00:00
ABK1-166	BL25	B9060	031-6390	6390	"ñuùp taø lai TP 1"" + LD "			170	2011/12/15 上午 12:00:00
ABK1-166	BL25	B5036	031-6390	6390	"ñuùp taø lai TP 1"" + LD "			120	2011/12/15 上午 12:00:00
ABK1-166	BL25	B9067	032-6391	6391	LD + ño caét daây luoàng  lai 			460	2011/12/15 上午 12:00:00
ABK1-166	BL25	B5028	033-6392	6392	luoàng daây lai 			160	2011/12/15 上午 12:00:00
ABK1-166	BL25	B9060	033-6392	6392	luoàng daây lai 			170	2011/12/15 上午 12:00:00
ABK1-166	BL25	B5036	033-6392	6392	luoàng daây lai 			120	2011/12/15 上午 12:00:00
ABK1-166	BL25	B5023	034-6393	6393	uõi keo laøm khuy lai 			450	2011/12/15 上午 12:00:00
ABK1-166	BL25	B5023	035-6394	6394	ui keo lam khuy löng 			450	2011/12/15 上午 12:00:00
ABK1-166	BL25	B9067	037-6396	6396	LD bo thun löng 			460	2011/12/15 上午 12:00:00
ABK1-166	BL25	B7085	038-6397	6397	may löôïc gaâp bo thun löng 2 laàn 			200	2011/12/15 上午 12:00:00
ABK1-166	BL25	B9062	038-6397	6397	may löôïc gaâp bo thun löng 2 laàn 			180	2011/12/15 上午 12:00:00
ABK1-166	BL25	B6039	039-6398	6398	khoùa 2 ñaàu daây luoàng lai 			450	2011/12/15 上午 12:00:00
ABK1-166	BL25	B5006	040-6399	6399	LD tuùi tra löng 			220	2011/12/15 上午 12:00:00
ABK1-166	BL25	B5002	040-6399	6399	LD tuùi tra löng 			220	2011/12/15 上午 12:00:00
ABK1-166	BL25	B5002	041-6400	6400	goït bo thun 			220	2011/12/15 上午 12:00:00
ABK1-166	BL25	B5006	041-6400	6400	goït bo thun 			220	2011/12/15 上午 12:00:00
ABK1-166	BL25	B5036	042-6401	6401	LD tui thaân 			120	2011/12/15 上午 12:00:00
ABK1-166	BL25	B5028	042-6401	6401	LD tui thaân 			160	2011/12/15 上午 12:00:00
ABK1-166	BL25	B9060	042-6401	6401	LD tui thaân 			170	2011/12/15 上午 12:00:00
ABK1-166	BL25	B9008	043-6402	6402	may noái bo thun + goït 			450	2011/12/15 上午 12:00:00
ABK1-166	BL25	B5015	045-6447	6447	mi hoan chinh lung thun + dinh nhan			450	2011/12/15 上午 12:00:00
ABK1-166	BL25	B5036	046-6448	6448	dinh ta lai 			120	2011/12/15 上午 12:00:00
ABK1-166	BL25	B9060	046-6448	6448	dinh ta lai 			170	2011/12/15 上午 12:00:00
ABK1-166	BL25	B5028	046-6448	6448	dinh ta lai 			160	2011/12/15 上午 12:00:00
ABK1-166	BL25	B5024	047-6389	6389	VS3C neïp taø lai 			450	2011/12/15 上午 12:00:00
ACT1-204	BL19	A6026	056-6813	6813	LD coå 		23	10	2011/12/15 上午 12:00:00
ACT1-204	BL19	A6026	060-6817	6817	uûi keo voøng naùch TS + LD		23	10	2011/12/15 上午 12:00:00
ACT1-206	BL19	A7005	001-6758	6758	LD TT *2		36	516	2011/12/15 上午 12:00:00
ACT1-206	BL19	B8014	002-6759	6759	VS5C decoup TT *2		55	516	2011/12/15 上午 12:00:00
ACT1-206	BL19	85045	003-6760	6760	"mí 2 kim 1/4"" decoup TT *2"		50	258	2011/12/15 上午 12:00:00
ACT1-206	BL19	A7005	005-6764	6764	veõ LD neïp ve 		23	516	2011/12/15 上午 12:00:00
ACT1-206	BL19	A6026	007-6767	6767	uûi neïp ve + coå 		45	100	2011/12/15 上午 12:00:00
ACT1-206	BL19	52088	011-6771	6771	"mí 2k 1/4"" neïp ve + neïp coå *2"		100	30	2011/12/15 上午 12:00:00
ACT1-206	BL19	B4024	014-6774	6774	chaïy vieàn vaøo soùng löng TS + goït *2		36	516	2011/12/15 上午 12:00:00
ACT1-206	BL19	B4024	015-6775	6775	raùp soùng löng TS 		32	516	2011/12/15 上午 12:00:00
ACT1-206	BL19	B4024	016-6776	6776	uûi daây vieàn + uûi reõ soùng löng 		23	516	2011/12/15 上午 12:00:00
ACT1-206	BL19	85045	019-6779	6779	"mí 2 kim 1/4"" ngang eo "		27	258	2011/12/15 上午 12:00:00
ACT1-206	BL19	B6050	020-6780	6780	VS5C decoup TS *2		41	100	2011/12/15 上午 12:00:00
ACT1-206	BL19	B2054	021-6893	6893	noái daây neïp *2		32	316	2011/12/15 上午 12:00:00
ACT1-206	BL19	B8014	022-6894	6894	uõi  neïp *2		41	516	2011/12/15 上午 12:00:00
ACT1-206	BL19	B2003	023-6781	6781	"mí 2 kim 1/4"" decoup TS *2"		41	100	2011/12/15 上午 12:00:00
ACT1-206	BL19	B6050	024-6782	6782	VS5C soùng tay *2		36	100	2011/12/15 上午 12:00:00
ACT1-206	BL19	B2003	025-6783	6783	"mí 2 kim 1/4"" soùng tay *2"		36	100	2011/12/15 上午 12:00:00
ACT1-206	BL19	A5032	027-6785	6785	may 1 ñoaïn soùng tay + LD 		23	316	2011/12/15 上午 12:00:00
ACT1-206	BL19	A5032	028-6786	6786	"may gaáp taø tay döôùi 1/4"" + LD *2"		23	316	2011/12/15 上午 12:00:00
ACT1-206	BL19	B6050	029-6787	6787	"may mí 2kim 1/4"" taø tay treân + LD + khoùa taø "		36	100	2011/12/15 上午 12:00:00
ACT1-206	BL19	A6026	030-6788	6788	VS5C söôøn tay *2		36	100	2011/12/15 上午 12:00:00
ACT1-206	BL19	A6026	031-6789	6789	uûi söôøn tay *2		16	100	2011/12/15 上午 12:00:00
ACT1-206	BL19	B8014	039-6797	6797	raùp söôøn + loùt TT + goït söôøn *2		72	516	2011/12/15 上午 12:00:00
ACT1-206	BL19	A6026	041-6800	6800	uûi gaáp coå 		18	100	2011/12/15 上午 12:00:00
ACT1-206	BL19	A6026	044-6803	6803	uûi coå 		23	100	2011/12/15 上午 12:00:00
ACT1-206	BL19	B2054	047-6806	6806	löôïc ruùt tay 		23	316	2011/12/15 上午 12:00:00
ACT1-206	BL19	A6026	049-6808	6808	uûi ñöôøng tra tay 		32	100	2011/12/15 上午 12:00:00
ACT1-206	BL19	A6026	054-6813	6813	LD coå 		23	100	2011/12/15 上午 12:00:00
ACT1-206	BL19	B4024	056-6815	6815	caét daây vieàn 		9	516	2011/12/15 上午 12:00:00
ACT1-206	BL19	A6026	058-6817	6817	uûi keo voøng naùch TS + LD		23	90	2011/12/15 上午 12:00:00
ACT1-206	BL19	A6026	062-6821	6821	uûi coå TP 		36	100	2011/12/15 上午 12:00:00
ACT1-211	BL21	A8051	005-6674	6674	may ñaùp tuùi *2		45	126	2011/12/15 上午 12:00:00
ACT1-211	BL21	50598	009-6667	6667	löôïc löng TS 		26	240	2011/12/15 上午 12:00:00
ACT1-211	BL21	51624	027-6695	6695	may löôïc pen loùt TS 		0	269	2011/12/15 上午 12:00:00
ACT1-211	BL21	A5008	029-6697	6697	may 1 kim gaáp lai loùt 		100	176	2011/12/15 上午 12:00:00
ACT1-211	BL21	BA071	032-6700	6700	may nhaõn chính + size 		28	216	2011/12/15 上午 12:00:00
ACT1-211	BL21	B4006	035-6703	6703	raùp söôøn + LD *2		64	230	2011/12/15 上午 12:00:00
ACT1-211	BL21	50598	037-6705	6705	tra löng + LD + loät tem soá 		121	230	2011/12/15 上午 12:00:00
ACT1-211	BL21	88010	039-6707	6707	Tra daây keùo + LD 		100	328	2011/12/15 上午 12:00:00
ACT1-211	BL21	52101	040-6708	6708	ñuùp loùt daây keùo 		100	120	2011/12/15 上午 12:00:00
ACT1-211	BL21	96033	041-6709	6709	Khoùa goùc nhoïn taø treân döôùi TS + loän 		37	150	2011/12/15 上午 12:00:00
ACT1-211	BL21	96033	042-6710	6710	"mí 1/16"" taø treân döôùi TS + loän "		46	160	2011/12/15 上午 12:00:00
ACT1-211	BL21	88010	044-6712	6712	LD daây keùo 		0	328	2011/12/15 上午 12:00:00
ACT1-211	BL21	51624	047-6715	6715	ñuùp loùt voøng löng + d8inh1 + LD+ may pen 		130	269	2011/12/15 上午 12:00:00
ACT1-211	BL21	88010	049-6717	6717	khoùa ñuoâi daây keùo 		9	328	2011/12/15 上午 12:00:00
ACT1-211	BL21	96033	053-6721	6721	dup lot ta TS*2		82	170	2011/12/15 上午 12:00:00
BTH1-217	BL20	85023	001-5579	5579	VS3C  ñaùy TT + baget giaû 		27	420	2011/12/15 上午 12:00:00
BTH1-217	BL20	9A013	002-5580	5580	raùp 1 kim ñaùy TT 		18	400	2011/12/15 上午 12:00:00
BTH1-217	BL20	89024	003-5581	5581	"mí 2 kim 1/4"" ñaùy TT "		32	400	2011/12/15 上午 12:00:00
BTH1-217	BL20	89024	004-5582	5582	may hinh J 2 kim + mí chæ trang trí 		36	400	2011/12/15 上午 12:00:00
BTH1-217	BL20	89024	005-5583	5583	"mí 2 kim 1/4"" ñuoâi baget "		16	400	2011/12/15 上午 12:00:00
BTH1-217	BL20	85023	006-5584	5584	"may gaáp 3/8"" mieäng tuùi trong *2"		32	420	2011/12/15 上午 12:00:00
BTH1-217	BL20	85023	007-5585	5585	may bao tuùi trong 		28	420	2011/12/15 上午 12:00:00
BTH1-217	BL20	85023	008-5586	5586	VS3C bao tuùi trong 		18	420	2011/12/15 上午 12:00:00
BTH1-217	BL20	B7035	009-5587	5587	may nhaùm mieäng tuùi treân + LD khuy 		27	420	2011/12/15 上午 12:00:00
BTH1-217	BL20	B7029	010-5588	5588	loän bao tuùi trong 		14	430	2011/12/15 上午 12:00:00
BTH1-217	BL20	8A015	011-5589	5589	gaén tuùi nhoû vaøo thaân + LD 32		18	400	2011/12/15 上午 12:00:00
BTH1-217	BL20	B2004	012-5590	5590	LD tuùi 		28	450	2011/12/15 上午 12:00:00
BTH1-217	BL20	AB043	013-5591	5591	"uõi gaáp mieäng tuùi 1"" + Ld "		32	420	2011/12/15 上午 12:00:00
BTH1-217	BL20	B7029	014-5592	5592	"may gaáp mieäng tuùi 1"" "		18	430	2011/12/15 上午 12:00:00
BTH1-217	BL20	B7023	015-5593	5593	may baêng nhaùm tuùi sau treân döôùi + LD 		27	400	2011/12/15 上午 12:00:00
BTH1-217	BL20	B7007	016-5594	5594	"mí 2 kim 1/4"" coá ñònh xung quanh tuùi sau "		70	400	2011/12/15 上午 12:00:00
BTH1-217	BL20	B2004	017-5595	5595	LD tuùi söôøn 		28	450	2011/12/15 上午 12:00:00
BTH1-217	BL20	01282	018-5596	5596	"uõi gaáp mieäng tuùi 1""  + LD "		32	420	2011/12/15 上午 12:00:00
BTH1-217	BL20	B7029	019-5597	5597	"may gaáp mieäng tui 1 1"" "		18	430	2011/12/15 上午 12:00:00
BTH1-217	BL20	B7023	020-5598	5598	may baêng nahm1 tuùi sau treân döôùi + LD		27	400	2011/12/15 上午 12:00:00
BTH1-217	BL20	83020	021-5599	5599	"mí 2 kim 1/4"" coá ñònh xung quanh tuùi sau "		70	400	2011/12/15 上午 12:00:00
BTH1-217	BL20	B7035	022-5600	5600	quay raäp naép tuùi *1		23	420	2011/12/15 上午 12:00:00
BTH1-217	BL20	B7035	023-5601	5601	goït loän naép tuùi *1		16	420	2011/12/15 上午 12:00:00
BTH1-217	BL20	9A013	024-5602	5602	"mí 2 kim 1/4"" naép tuùi "		32	400	2011/12/15 上午 12:00:00
BTH1-217	BL20	85023	025-5603	5603	may nahn4 trang trí naép tuùi 		9	420	2011/12/15 上午 12:00:00
BTH1-217	BL20	83020	026-5604	5604	LD + gaén naép tuùi 		18	400	2011/12/15 上午 12:00:00
BTH1-217	BL20	83020	027-5605	5605	"mí 2 kim 1/4"" ñöôøng gaén naép tuùi "		25	400	2011/12/15 上午 12:00:00
BTH1-217	BL20	AB043	028-5606	5606	uõi naép tuùi 		18.5	420	2011/12/15 上午 12:00:00
BTH1-217	BL20	82100	029-5607	5607	noái löng chính 		30	400	2011/12/15 上午 12:00:00
BTH1-217	BL20	01282	030-5608	5608	uõi gaáp löng chính + LD 		41	420	2011/12/15 上午 12:00:00
BTH1-217	BL20	B2004	031-5609	5609	LD löng loùt + chính 		27	450	2011/12/15 上午 12:00:00
BTH1-217	BL20	9A013	032-5610	5610	may noái löng loùt 		21	400	2011/12/15 上午 12:00:00
BTH1-217	BL20	BA029	033-5611	5611	rap2 löng chính vôùi loùt 		45	420	2011/12/15 上午 12:00:00
BTH1-217	BL20	AB043	034-5612	5612	uõi löng loùt + LD 		16	420	2011/12/15 上午 12:00:00
BTH1-217	BL20	B2042	035-5613	5613	VS4C söôøn + ñaùy loùt 		41	420	2011/12/15 上午 12:00:00
BTH1-217	BL20	B2004	036-5614	5614	uõi phaø  hôi thun lai 		8	450	2011/12/15 上午 12:00:00
BTH1-217	BL20	B2004	037-5615	5615	uûi phaø hôi thun löng 		7	450	2011/12/15 上午 12:00:00
BTH1-217	BL20	B2004	038-5616	5616	LD thun lai + caét 		14	450	2011/12/15 上午 12:00:00
BTH1-217	BL20	B2004	039-5617	5617	LD thun löng + caét 		16	450	2011/12/15 上午 12:00:00
BTH1-217	BL20	B2042	040-5618	5618	may daây thun vaøo lai 		51	420	2011/12/15 上午 12:00:00
BTH1-217	BL20	B2042	041-5619	5619	VS4C lai loùt 		37	420	2011/12/15 上午 12:00:00
BTH1-217	BL20	01282	042-5620	5620	"may mí 1/4"" lai loùt "		45	420	2011/12/15 上午 12:00:00
BTH1-217	BL20	AB043	043-5621	5621	uõi gaâp lai + LD		39	420	2011/12/15 上午 12:00:00
BTH1-217	BL20	B7063	044-5622	5622	may noái lai 		13	400	2011/12/15 上午 12:00:00
BTH1-217	BL20	A9017	045-5623	5623	may raùp lai *2		53	400	2011/12/15 上午 12:00:00
BTH1-217	BL20	A9017	046-5624	5624	"mí 1/16"" lai *2"		52	400	2011/12/15 上午 12:00:00
BTH1-217	BL20	87031	047-5625	5625	"mí 3/4"" lai *2"		99	400	2011/12/15 上午 12:00:00
BTH1-217	BL20	B7063	048-5626	5626	VS5C söôøn ngoaøi 		50	400	2011/12/15 上午 12:00:00
BTH1-217	BL20	99027	049-5627	5627	chaïy kansai söôøn ngoaøi 		62	400	2011/12/15 上午 12:00:00
BTH1-217	BL20	B7023	050-5628	5628	VS raùp ñaùy sau 		35	400	2011/12/15 上午 12:00:00
BTH1-217	BL20	99027	051-5629	5629	chaïy kansai ñaùy sau 		43	400	2011/12/15 上午 12:00:00
BTH1-217	BL20	B7063	052-5630	5630	VS5C söôøn trong *2		43	400	2011/12/15 上午 12:00:00
BTH1-217	BL20	82100	053-5631	5631	tra löng +  may daây 		99	400	2011/12/15 上午 12:00:00
BTH1-217	BL20	8A015	054-5632	5632	ñính coá ñònh thun vaøo löng 		63	400	2011/12/15 上午 12:00:00
BTH1-217	BL20	8A015	055-5633	5633	may nhaõn chính +  size vaøo löng 		23	400	2011/12/15 上午 12:00:00
BTH1-217	BL20	00954	056-5634	5634	chaïy kansai löng 		196	400	2011/12/15 上午 12:00:00
BTH1-217	BL20	8A015	057-5635	5635	löôïc nhaõn TP + nhaõn giaët + maõ vaïch 		14	400	2011/12/15 上午 12:00:00
BTH1-217	BL20	9A013	058-5636	5636	Vs4C ñuùp loùt löng 		81	400	2011/12/15 上午 12:00:00
BTH1-217	BL20	8A015	059-5637	5637	gaén nhaõn TP + nhaõn giaët + nhaõn maõ vaïch 		14	400	2011/12/15 上午 12:00:00
BTH1-217	BL20	AB043	060-5638	5638	uõi tuùi nhoû trong + uõi gaáp tuùi 		23	420	2011/12/15 上午 12:00:00
BTH1-217	BL20	BA029	061-5639	5639	löôïc chæ löng 		41	420	2011/12/15 上午 12:00:00
BTH1-217	BL20	B2004	062-5640	5640	caét daây trang trí löng 		5	450	2011/12/15 上午 12:00:00
BTH1-217	BL20	B7035	063-5641	5641	LD naép tuùi +  goït 		13.5	420	2011/12/15 上午 12:00:00
BTH1-217	BL20	AB043	064-5642	5642	uõi keo baget 		12	420	2011/12/15 上午 12:00:00
BTH1-217	BL20	A9017	065-5643	5643	LD may lai *2		12	400	2011/12/15 上午 12:00:00
BTH1-217	BL20	B2042	066-5644	5644	may noái thun lai *2		16	420	2011/12/15 上午 12:00:00
BTH1-217	BL20	BA029	067-5645	5645	may noái thun löng *2		16	420	2011/12/15 上午 12:00:00
BTH1-217	BL20	89024	068-5646	5646	"mí 2 kim 1/4"" söôøn trong *2"		42	400	2011/12/15 上午 12:00:00
BTH1-217	BL22	AA053	001-5579	5579	VS3C  ñaùy TT + baget giaû 		27	340	2011/12/15 上午 12:00:00
BTH1-217	BL22	86020	002-5580	5580	raùp 1 kim ñaùy TT 		18	340	2011/12/15 上午 12:00:00
BTH1-217	BL22	86020	003-5581	5581	"mí 2 kim 1/4"" ñaùy TT "		32	340	2011/12/15 上午 12:00:00
BTH1-217	BL22	86020	004-5582	5582	may hinh J 2 kim + mí chæ trang trí 		36	340	2011/12/15 上午 12:00:00
BTH1-217	BL22	86020	005-5583	5583	"mí 2 kim 1/4"" ñuoâi baget "		16	340	2011/12/15 上午 12:00:00
BTH1-217	BL22	B6033	006-5584	5584	"may gaáp 3/8"" mieäng tuùi trong *2"		32	340	2011/12/15 上午 12:00:00
BTH1-217	BL22	B6033	007-5585	5585	may bao tuùi trong 		28	340	2011/12/15 上午 12:00:00
BTH1-217	BL22	B6033	008-5586	5586	VS3C bao tuùi trong 		18	340	2011/12/15 上午 12:00:00
BTH1-217	BL22	B6033	009-5587	5587	may nhaùm mieäng tuùi treân + LD khuy 		27	340	2011/12/15 上午 12:00:00
BTH1-217	BL22	B6033	010-5588	5588	loän bao tuùi trong 		14	340	2011/12/15 上午 12:00:00
BTH1-217	BL22	B3045	011-5589	5589	gaén tuùi nhoû vaøo thaân + LD 32		18	340	2011/12/15 上午 12:00:00
BTH1-217	BL22	B2061	012-5590	5590	LD tuùi 		28	340	2011/12/15 上午 12:00:00
BTH1-217	BL22	8A013	013-5591	5591	"uõi gaáp mieäng tuùi 1"" + Ld "		32	340	2011/12/15 上午 12:00:00
BTH1-217	BL22	B5007	014-5592	5592	"may gaáp mieäng tuùi 1"" "		18	340	2011/12/15 上午 12:00:00
BTH1-217	BL22	8A075	015-5593	5593	may baêng nhaùm tuùi sau treân döôùi + LD 		27	350	2011/12/15 上午 12:00:00
BTH1-217	BL22	B2006	016-5594	5594	"mí 2 kim 1/4"" coá ñònh xung quanh tuùi sau "		70	340	2011/12/15 上午 12:00:00
BTH1-217	BL22	B2061	017-5595	5595	LD tuùi söôøn 		28	340	2011/12/15 上午 12:00:00
BTH1-217	BL22	8A075	018-5596	5596	"uõi gaáp mieäng tuùi 1""  + LD "		32	350	2011/12/15 上午 12:00:00
BTH1-217	BL22	B5007	019-5597	5597	"may gaáp mieäng tui 1 1"" "		18	350	2011/12/15 上午 12:00:00
BTH1-217	BL22	8A075	020-5598	5598	may baêng nahm1 tuùi sau treân döôùi + LD		27	350	2011/12/15 上午 12:00:00
BTH1-217	BL22	A3091	021-5599	5599	"mí 2 kim 1/4"" coá ñònh xung quanh tuùi sau "		70	350	2011/12/15 上午 12:00:00
BTH1-217	BL22	A6001	022-5600	5600	quay raäp naép tuùi *1		23	340	2011/12/15 上午 12:00:00
BTH1-217	BL22	A6001	023-5601	5601	goït loän naép tuùi *1		16	340	2011/12/15 上午 12:00:00
BTH1-217	BL22	B2044	024-5602	5602	"mí 2 kim 1/4"" naép tuùi "		32	330	2011/12/15 上午 12:00:00
BTH1-217	BL22	BA039	025-5603	5603	may nahn4 trang trí naép tuùi 		9	340	2011/12/15 上午 12:00:00
BTH1-217	BL22	BA091	026-5604	5604	LD + gaén naép tuùi 		18	340	2011/12/15 上午 12:00:00
BTH1-217	BL22	A3091	027-5605	5605	"mí 2 kim 1/4"" ñöôøng gaén naép tuùi "		25	340	2011/12/15 上午 12:00:00
BTH1-217	BL22	8A013	028-5606	5606	uõi naép tuùi 		18.5	340	2011/12/15 上午 12:00:00
BTH1-217	BL22	A3043	029-5607	5607	noái löng chính 		30	340	2011/12/15 上午 12:00:00
